detail_link,Tiêu đề,Địa chỉ,Hướng nhà,Hướng ban công,Diện tích (m2),Mức giá,Số phòng ngủ (phòng),Số phòng tắm (phòng),Mặt tiền (m),Đường vào (m),Pháp lý,Nội thất,Nội thất đầy đủ,Số tầng (tầng),Nội thất cơ bản,Nội thất trống,Mức giá (VNĐ),Quận/Huyện
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh/re-dep-nhat-thi-truong-ban-toa-n2e-kdt-trung-a-chinh-pr43102617,"Rẻ đẹp nhất thị trường! Bán căn hộ tòa N2E Lê Văn Lương, KĐT Trung Hòa Nhân Chính","Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",Đông - Nam,Tây - Nam,70.0,"{'value': 4500000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,4500000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-co-loa/truc-tiep-cdt-quy-can-cuoi-cung-du-an-anh-chi-tu-18-2-ty-can-pr42970097?c=d1,"Trực tiếp CĐT Vinhomes - quỹ căn cuối cùng dự án Vinhomes Cổ Loa, Đông Anh, chỉ từ 23 tỷ/căn","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Đông - Nam,,75.0,"{'value': 23000000000.0, 'unit': 'VNĐ'}",4.0,4.0,5.0,20.0,Hợp đồng mua bán,Cơ bản,,5.0,True,,23000000000.0,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-prj-hh1-linh-dam/ban-gap-2-ngu-2wc-58m2-full-noi-that-tang-trung-nha-nhu-anh-gia-chi-2-3-ty-tai-hh-dam-pr42697872,Bán nhà tầng 2 thuận tiện vừa kinh doanh vừa ở view ngã tư HH1B Linh Đàm 71m2,"Dự án HH1 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",,,71.0,"{'value': 2500000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,,"Nhà có sẵn điều hòa, quạt trần, nhà wc mới",,,,,2500000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-ngoc-phach-phuong-lang-ha/100-phan-lo-o-to-tranh-dung-do-kinh-doanh-dinh-ngo-thong-dt-950tr-nam-pr42245422,"Chấn động! Hoàng Ngọc Phách, Phân lô ô tô tránh, dừng đỗ, ngõ thông vòng quanh, vỉa hè 2m, KD đỉnh","Phố Hoàng Ngọc Phách, Phường Láng Hạ, Đống Đa, Hà Nội",,,62.0,"{'value': 20000000000.0, 'unit': 'VNĐ'}",5.0,5.0,5.0,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,5.0,,,20000000000.0,Đống Đa
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-duc-giang-2-prj-phuong-dong-green-home/chinh-chu-dan-ban-3pn-me-tang-trung-view-tang-gia-4-65-ty-tro-vay-nh-pr43123004,"Chính Chủ Cư Dân Bán 3PN Green Home. Tầng Trung View Thoáng. Giá 4,65 Tỷ. Hỗ trợ vay NH","Phương Đông Green Home, Phan Văn Đáng, Đức Giang, Long Biên, Hà Nội",,,75.5,"{'value': 4650000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,,,,,,,4650000000.0,Long Biên
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-an-ninh-phuong-tuong-mai/chinh-chu-b-mat-ngo-thong-o-to-trh-kinh-doh-dinh-hog-mai-pr43105746,"Chính chủ bán nhà mặt ngõ thông - ô tô tránh - kinh doanh đỉnh Nguyễn An Ninh, Hoàng Mai","Đường Nguyễn An Ninh, Phường Tương Mai, Hoàng Mai, Hà Nội",,,67.0,"{'value': 15800000000.0, 'unit': 'VNĐ'}",6.0,4.0,5.0,,Sổ đỏ/ Sổ hồng,Cơ bản,,5.0,True,,15800000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-dich-vong-prj-bamboo-airways-tower/chinh-chu-ban-ch-130m-3n-2vs-dc-flc-265-airway-san-so-do-full-noi-that-pr42341308,"Chính chủ bán CH 130m2 (3N - 2VS). Giá: 8,5 tỷ. Đc: FLC 265 Cầu Giấy. Sẵn sổ đỏ full nội thất.","Bamboo Airways Tower, 265, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Tây - Bắc,Đông - Nam,130.0,"{'value': 8500000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,8500000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-dat-duong-ngo-gia-tu-phuong-viet-hung-2/-long-bien-o-to-phan-lo-120m2-mt8-8m-14-ty-pr43122527,Đất Ngô Gia Tự Long Biên Ô tô phân lô 120m2 MT8.8m giá 14 tỷ,"Đường Ngô Gia Tự, Phường Việt Hưng, Long Biên, Hà Nội",,,120.0,"{'value': 14000000000.0, 'unit': 'VNĐ'}",,,8.8,,Sổ đỏ/ Sổ hồng,,,,,,14000000000.0,Long Biên
https://batdongsan.com.vn/ban-nha-rieng-duong-vu-trong-phung-phuong-nhan-chinh/ban-dt-40m2-6-tang-thang-may-gan-mat-pho-pr43122833,"Bán nhà Vũ Trọng Phụng. DT: 40m2, 6 tầng thang máy, gần mặt phố","Đường Vũ Trọng Phụng, Phường Nhân Chính, Thanh Xuân, Hà Nội",,,40.0,"{'value': 11800000000.0, 'unit': 'VNĐ'}",3.0,5.0,3.5,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,6.0,,,11800000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-nha-rieng-xa-an-thuong-1/can-ban-gap-can-4-tang-gan-hoc-vien-chinh-sach-cach-dai-lo-thang-long-1km-pr43122997,Cần bán gấp căn nhà 4.5 tầng gần học viện Chính Sách cách Đại Lộ Thăng Long 1km,"Ngự Câu, Xã An Thượng, Hoài Đức, Hà Nội",,,42.0,"{'value': 3390000000.0, 'unit': 'VNĐ'}",4.0,3.0,,,Sổ đỏ/ Sổ hồng,"Cơ bản: 3 điều hòa, 3 bình nóng lạnh, hệ thống tủ bếp, hút mùi,",,5.0,,,3390000000.0,Hoài Đức
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-thu-do-phuong-hoang-liet-prj-green-park-tran-thu-do/-ban-nhanh-3pn-dong-chi-viec-vao-o-luon-85-8m2-5-86-ty-pr43122503,"Cần bán nhanh căn hộ 3PN - Phương Đông Green Park, chỉ việc vào ở luôn 85,8m2 - 5,86 tỷ","Dự án Green Park Trần Thủ Độ, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",Đông - Bắc,Tây - Nam,85.8,"{'value': 5860000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,True,,5860000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-la-khe/ban-gan-pho-ha-dong-50m2-4-g-o-to-do-cong-ngo-thong-gia-hon-6-ty-pr41555681,"Bán nhà gần phố Lê Trọng Tấn, Hà Đông, 50m2, 4 tầng, ô tô đỗ cổng, ngõ thông, giá hơn 6 tỷ","Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",,,50.0,"{'value': 6290000000.0, 'unit': 'VNĐ'}",4.0,3.0,4.4,2.5,Sổ đỏ/ Sổ hồng,Cơ bản,,4.0,True,,6290000000.0,Hà Đông
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/kich-tran-phan-l-ban-c-t-tranh-mat-tien-5-2m-kinh-danh-sam-uat-dt-1-4-ty-nam-pr42182205,"Bùng nổ! Phân lô bàn cờ - ô tô tránh Hoàng Cầu, Mặt Tiền 5,2m - kinh doanh sầm uất, DT 1.4 tỷ/năm","Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",,,65.0,"{'value': 21800000000.0, 'unit': 'VNĐ'}",4.0,5.0,5.2,,Sổ đỏ/ Sổ hồng,,,5.0,,,21800000000.0,Đống Đa
https://batdongsan.com.vn/ban-nha-rieng-pho-bach-mai-phuong-bach-mai/ban-ngo-huong-37m-5-ngu-gia-nhinh-5-ty-so-do-pr42996237,Bán nhà ngõ Mai Hương - 37m² - 5 ngủ - giá nhỉnh 5 tỷ - sổ đỏ,"Ngõ Mai Hương, Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",,,37.0,"{'value': 5600000000.0, 'unit': 'VNĐ'}",5.0,4.0,,,Sổ đỏ/ Sổ hồng,,,4.0,,,5600000000.0,Hai Bà Trưng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-phu-gia-residence/-reeidence-99m-3pn-8-2-ty-full-noi-that-so-chinh-chu-pr43122075,"Chung cư Phú Gia Residence 99m2, 2PN 8,2 tỷ. Full nội thất, sổ chính chủ","Dự án Phú Gia Residence, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Đông,Đông - Nam,99.0,"{'value': 8199999999.999999, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất xịn,,,,,8199999999.999999,Thanh Xuân
https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-xa-dong-la/ban-33m2-5-tang-gan-ubnd-hoai-duc-gan-vanh-dai-4-trong-de-gia-3-5-ty-pr42441278,"Bán nhà 33m2-5 tầng gần UBND Đông La, Hoài Đức, gần vành đai 4 (trong đê).Giá 3,55 tỷ. 0986 498 ***","Đường Lê Văn Lương, Xã Đông La, Hoài Đức, Hà Nội",Đông - Nam,Đông - Nam,33.0,"{'value': 3550000000.0, 'unit': 'VNĐ'}",3.0,3.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản,,5.0,True,,3550000000.0,Hoài Đức
https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-cong-thuong-phuong-dinh-cong/ban-moi-dep-hoang-mai-dt-45-m-5t-mt4m-gia-8-6-ty-pr43122126,"Bán nhà mới đẹp Định Công Thượng, Hoàng Mai, DT 45m2, 5T, MT 4m, giá 8,6 tỷ, 0948 552 ***","Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội",,,42.0,"{'value': 8600000000.0, 'unit': 'VNĐ'}",4.0,,4.0,,Có sổ,,,5.0,,,8600000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-dat-duong-ngoc-dong-xa-da-ton/re-nhat-khu-vuc-so-sieu-dep-ngo-3m-chi-loanh-quanh-3-ty-pr43122245,Rẻ nhất khu vực - đất Đa Tốn - sổ siêu đẹp - ngõ 3m - chỉ loanh quanh 3 tỷ,"Đường Ngọc Động, Xã Đa Tốn, Gia Lâm, Hà Nội",,,40.0,"{'value': 3250000000.0, 'unit': 'VNĐ'}",,,,3.0,Sổ đỏ/ Sổ hồng,,,,,,3250000000.0,Gia Lâm
https://batdongsan.com.vn/ban-nha-rieng-duong-vu-trong-khanh-phuong-mo-lao/ban-phan-lo-pho-ha-dong-o-to-tranh-thang-may-gia-hon-11-ty-pr42551577,"Bán nhà phố Vũ Trọng Khánh, Mỗ Lao, Hà Đông, 45m2 5T phân lô, ô tô tránh, thang máy, giá hơn 12 tỷ","Đường Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, Hà Nội",,,45.0,"{'value': 12000000000.0, 'unit': 'VNĐ'}",6.0,4.0,3.5,8.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,5.0,,,12000000000.0,Hà Đông
https://batdongsan.com.vn/ban-dat-duong-my-dinh-1-phuong-my-dinh-1/sieu-pham-mat-ngo-o-to-kinh-doanh-sam-uat-xay-toa-chdv-vua-o-vua-cho-thue-thi-cuc-vip-pr42997931,"Siêu phẩm Mỹ Đình - mặt ngõ ô tô - kinh doanh sầm uất, xây toà chdv vừa ở vừa cho thuê thì cực vip","Đường Mỹ Đình 1, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,130.0,"{'value': 30500000000.0, 'unit': 'VNĐ'}",,,6.1,,Sổ đỏ/ Sổ hồng,,,,,,30500000000.0,Nam Từ Liêm
https://batdongsan.com.vn/ban-dat-duong-phu-dien-phuong-minh-khai_1/-dt-92m2-6m-mat-tien-gia-14-x-ty-oto-nho-do-cua-ngo-thong-vi-tri-dinh-pr42987287,"Phú Diễn. DT: 92m2 - 6m mặt tiền - giá: 14,x tỷ. Ô tô nhỏ đỗ cửa - ngõ thông - vị trí đỉnh","Đường Phú Diễn, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",,,92.0,"{'value': 14900000000.0, 'unit': 'VNĐ'}",,,6.0,,Sổ đỏ/ Sổ hồng,,,,,,14900000000.0,Bắc Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-lang-viet-kieu-chau-au-euroland/-gia-that-chinh-chu-ban-70m-tai-tsq-2n1w-ban-cong-dn-full-noi-that-gia-4-3-pr41454085,"(Giá thật) chính chủ cần bán căn hộ 154m tại TSQ EuroLand, 3N 2W ban công ĐN, full nội thất, 8,3 tỷ","Dự án Làng Việt Kiều Châu Âu Euroland, Phường Mỗ Lao, Hà Đông, Hà Nội",Tây - Bắc,Đông - Nam,154.0,"{'value': 8300000000.000001, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,8300000000.000001,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quang-trung-phuong-quang-trung-17-prj-toa-thap-thien-nien-ky-hatay-millennium/-gia-that-chinh-chu-ban-80m-tai-2n2w-ban-cong-dn-gia-4-8-ty-pr41072782,"(Giá thật) chính chủ bán căn hộ 98,8m2 tại Thiên Niên Kỷ, 3 N 2W, ban công ĐN, giá 6,8 tỷ","Dự án Tòa Tháp Thiên Niên Kỷ, Đường Quang Trung, Phường Yết Kiêu, Hà Đông, Hà Nội",Tây - Bắc,Đông - Nam,98.8,"{'value': 6800000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,6800000000.0,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-tan-trieu-prj-eco-dream-nguyen-xien/minh-co-quy-ben-tu-67m-2-ngu-tro-len-gia-tu-4-3-ty-lien-he-pr42764145,"Mình có quỹ căn bên Eco Dream Từ 67m2, 2 ngủ trở lên. Giá 4.7 tỷ. Liên hệ: 0946 116 ***","Dự án Eco Dream, Xã Tân Triều, Thanh Trì, Hà Nội",,,75.0,"{'value': 5050000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,,,,,,5050000000.0,Thanh Trì
https://batdongsan.com.vn/ban-nha-rieng-duong-lam-ha-1-phuong-bo-de/ban-pn-lo-lo-goc-5-tang-khu-vip-90m2-mat-tien-5-7m-o-to-vao-gia-15-5-ty-pr43122505,"Bán nhà phân lô, lô góc 5 tầng khu Vip Lâm Hạ 90m2, mặt tiền 5.7m, ô tô vào nhà, giá 15.5 tỷ","Đường Lâm Hạ, Phường Bồ Đề, Long Biên, Hà Nội",Đông - Bắc,Đông - Bắc,90.0,"{'value': 15500000000.0, 'unit': 'VNĐ'}",7.0,5.0,5.7,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,6.0,,,15500000000.0,Long Biên
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-the-golden-palm-le-van-luong/-ban-gap-du-an-golde-81m2-2pn-thanh-xuan-pr43122499,Cần bán gấp dự án Golden Palm 81.1m2 - 2PN - Lê Văn Lương - Thanh Xuân,"Dự án The Golden Palm Lê Văn Lương, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",,,81.1,"{'value': 7500000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,True,,7500000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-dat-xa-kim-chung-1/-phan-lo-via-he-view-ho-sat-dai-do-thi-hinode-2-mat-thoang-xay-toa-nha-vp-hoac-can-ho-cho-pr43003501,Phân lô vỉa hè - view hồ - sát đại đô thị Hinode - 2 mặt thoáng. Xây tòa nhà VP hoặc căn hộ cho,"Xã Kim Chung, Hoài Đức, Hà Nội",,,80.0,"{'value': 13000000000.0, 'unit': 'VNĐ'}",,,5.7,,Sổ đỏ/ Sổ hồng,,,,,,13000000000.0,Hoài Đức
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-gap-tai-long-bien-ha-noi-9-ty-60-m2-pr43122504,"Bán gấp nhà riêng tại Đường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội, 9 tỷ, 60 m2","Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",,,60.0,"{'value': 9000000000.0, 'unit': 'VNĐ'}",,,,,,,,,,,9000000000.0,Long Biên
https://batdongsan.com.vn/ban-nha-mat-pho-duong-giap-bat-phuong-giap-bat/ban-22-5-ty-87m2-4-tang-5pn-6wc-uy-tin-chinh-chu-pr43122109,"Bán nhà mặt phố Giáp Bát, 22,5 tỷ, 87m2, 4 tầng, 5PN, 6WC, uy tín chính chủ","Đường Giáp Bát, Phường Giáp Bát, Hoàng Mai, Hà Nội",,,87.0,"{'value': 22500000000.0, 'unit': 'VNĐ'}",5.0,6.0,5.0,,Sổ đỏ/ Sổ hồng,,,4.0,,,22500000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-me-tri-phuong-me-tri-prj-golden-palace/chu-nha-gui-ban-99-thap-b-2-ngu-87m2-va-3-ngu-118m2-gia-65tr-m2-pr42885651,"Chủ nhà gửi bán căn hộ GOLDEN PALACE 99 Mễ Trì,Thap B căn 2 ngủ 87m2 và 3 ngủ 118m2 Giá 65tr/m2.","Golden Palace, Mễ Trì, Mễ Trì, Nam Từ Liêm, Hà Nội",,,118.0,"{'value': 6100000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,6100000000.0,Nam Từ Liêm
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khuyen-phuong-van-quan/-45m-5-tang-phan-lo-via-he-o-to-tranh-kinh-doanh-7-9-ty-pr42835633,Nhà 45m2 - 5 tầng - phân lô - vỉa hè - ô tô tránh - kinh doanh - Nguyễn Khuyến - Văn Quán: 7.9 tỷ,"Đường Nguyễn Khuyến, Phường Văn Quán, Hà Đông, Hà Nội",,,45.0,"{'value': 7900000000.0, 'unit': 'VNĐ'}",6.0,,,,,,,5.0,,,7900000000.0,Hà Đông
https://batdongsan.com.vn/ban-nha-rieng-duong-huyen-ky-phuong-phu-lam-1/-34m-5-tang-moi-noi-that-dep-5p-ra-ben-xe-gia-nhinh-4-ty-pr43122475,"Huyền Kỳ Phú Lãm, 34m 5 tầng mới, nội thất đẹp, 5p ra bến xe. Giá nhỉnh 4 tỷ","Đường Huyền Kỳ, Phường Phú Lãm, Hà Đông, Hà Nội",,,34.0,"{'value': 4500000000.0, 'unit': 'VNĐ'}",3.0,,,,Sổ đỏ/ Sổ hồng,,,,,,4500000000.0,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-sapphire-1-vinhomes-ocean-park/cat-lo-sau-2n-2vs-68m2-chi-2-8-ty-tai-gia-lam-pr42253161,"Cắt lỗ sâu căn 2N 2VS 68m2 chỉ 2,8 tỷ tại Vinhomes Ocean Park Gia Lâm","Dự án The Sapphire 1 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",,,68.0,"{'value': 2800000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,,,,,,,2800000000.0,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-trau-quy-prj-du-an-thuan-an/ban-gap-noi-that-nhap-khau-5-tang-mat-mien-6m-400-m2-san-trung-tam-gia-lam-ha-noi-pr39919862,"Bán gấp liền kề nội thất nhập khẩu 5 tầng, mặt tiền 6m, 400 m2 sàn, trung tâm Gia Lâm, Hà Nội","Dự án Thuận An, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Đông - Nam,Đông - Nam,87.0,"{'value': 18500000000.0, 'unit': 'VNĐ'}",4.0,6.0,6.0,11.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,5.0,,,18500000000.0,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-dolphin-plaza/hang-t-gia-tot-144m2-gia-cuc-uu-dai-tai-lh-pr43024808,"Hàng hot, giá tốt. Căn hộ 144m2 giá cực ưu đãi tại Dolphin Plaza. LH: 0916 023 ***","Dự án Dolphin Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,Đông - Nam,144.0,"{'value': 8500000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,True,,8500000000.0,Nam Từ Liêm
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-buou-xa-tan-trieu/-35m-5-tang-mat-ngo-kinh-doanh-o-to-cua-nhinh-6ty-pr43122540,"Cầu Bươu, 35m2, 5 tầng. Nhà mặt ngõ kinh doanh, ô tô cửa, nhỉnh 6tỷ","Đường Cầu Bươu, Xã Tân Triều, Thanh Trì, Hà Nội",,,35.0,"{'value': 6600000000.0, 'unit': 'VNĐ'}",,,,,,Full nội thất đẹp,,5.0,,,6600000000.0,Thanh Trì
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-thi-tran-trau-quy-prj-the-zenpark/ban-gap-2n-rong-64m2-toa-r105-vinmes-ocean-park-1-full-do-nhinh-4-2-ty-pr43122500,Bán gấp căn hộ 2N rộng 64m2 tòa R105 Zenpark Vinhomes Ocean Park 1 full đồ nhỉnh 4.2tỷ 0967 101 ***,"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",,Đông - Bắc,64.2,"{'value': 4250000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,4250000000.0,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-sai-dong-phuong-viet-hung-2-prj-tsg-lotus-sai-dong/-ban-goc-3n-ban-cong-d-nam-hoan-thien-dep-gia-chi-6-050-ty-pr43084336,"0903 103 *** Cần bán căn góc 3N ban công Đông Nam hoàn thiện đẹp, giá chỉ 6.050 tỷ","TSG Lotus Sài Đồng, Sài Đồng, Việt Hưng, Long Biên, Hà Nội",,Đông - Nam,113.5,"{'value': 6050000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đã hoàn thiện full nội thất,,,,,6050000000.0,Long Biên
https://batdongsan.com.vn/ban-dat-duong-ngo-gia-tu-phuong-viet-hung-2/cuc-dep-long-bien-65m2-mt5-o-to-tranh-kinh-doanh-11-ty-pr43122462,Cực Đẹp Đất Việt Hưng Long Biên 65m2 MT5 Ô tô tránh Kinh Doanh giá 11 tỷ,"Đường Ngô Gia Tự, Phường Việt Hưng, Long Biên, Hà Nội",,,65.0,"{'value': 11000000000.0, 'unit': 'VNĐ'}",,,5.0,,Sổ đỏ/ Sổ hồng,,,,,,11000000000.0,Long Biên
https://batdongsan.com.vn/ban-dat-xa-tien-xuan/hon-20tr-m2-so-huu-ngay-lo-nen-hang-hieu-nam-doi-dien-cong-chinh-dhqg-hn-tai-hoa-lac-pr43080859,Hơn 20tr/m2 sở hữu ngay lô đất nền hàng hiệu nằm đối diện cổng chính ĐHQG HN tại Hoà Lạc,"Xã Tiến Xuân, Huyện Thạch Thất, Hà Nội",,,120.0,"{'value': 2000000000.0, 'unit': 'VNĐ'}",,,7.0,10.0,Sổ đỏ/ Sổ hồng,,,,,,2000000000.0,Thạch Thất
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/ban-2-mat-ngo-o-to-tranh-tam-dong-da-dang-ki-tc-cho-thue-pr43122459,BÁN NHÀ 2 MẶT NGÕ Ô TÔ TRÁNH PHỐ THÁI HÀ TRUNG TÂM ĐỐNG ĐA ĐANG KHAI THÁC CHO THUÊ,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",,,61.0,"{'value': 15500000000.0, 'unit': 'VNĐ'}",3.0,3.0,,5.0,Sổ đỏ/ Sổ hồng,Cơ bản,,5.0,True,,15500000000.0,Đống Đa
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-hoi-phuong-hoang-liet-prj-rose-town-79-ngoc-hoi/-gia-tot-nhat-toa-ban-cc-79-4-2-ty-66m2-2pn-2wc-noi-that-co-ban-pr42317507,"(Giá tốt nhất tòa) Bán CC Rose Town 79 Ngọc Hồi, 4 ty 250 , 66m2, 2PN, 2WC, nội thất cơ bản","Rose Town 79 Ngọc Hồi, Ngọc Hồi, Hoàng Liệt, Hoàng Mai, Hà Nội",,,66.0,"{'value': 4250000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,,Cơ bản,,,True,,4250000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-nha-rieng-phuong-khuong-trung/-phan-lo-thanh-xuan-ha-noi-san-choi-duong-rong-chay-vong-so-dep-san-sang-gan-pho-pr43121961,"Nhà phân lô - Thanh Xuân - Hà Nội - sân chơi, đường rộng chạy vòng - sổ đẹp sẵn sàng - gần phố","Phường Khương Trung, Thanh Xuân, Hà Nội",,,50.0,"{'value': 15400000000.0, 'unit': 'VNĐ'}",4.0,,3.5,5.0,Sổ đỏ/ Sổ hồng,Đủ nội thất,,5.0,,,15400000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/ban-62m-4-tang-mat-tien-7-6m-dep-ngo-o-to-tranh-vai-buoc-ra-gia-chi-10-ty-pr41853523,"Bán nhà Thái Hà 66m2, 4 tầng - Mặt tiền 7.9m - Nhà đẹp, ngõ ô tô tránh, vài bước ra phố giá 10 tỷ","Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",,,66.0,"{'value': 10000000000.0, 'unit': 'VNĐ'}",,,7.9,,Sổ đỏ/ Sổ hồng,,,4.0,,,10000000000.0,Đống Đa
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-trau-quy-prj-du-an-thuan-an/cc-b-gap-90m2-mt-6m-ho-thien-5-tg-thu-ngay-ho-gia-lam-thue-20tr-pr42605036,CC bán gấp! Nhà liền kề 90m2/ MT 6m/ hoàn thiện 5 tầng. Dự án Thuận An ngay hồ Gia Lâm. Thuê 20tr,"Dự án Thuận An, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Tây - Bắc,Tây - Bắc,90.0,"{'value': 18000000000.0, 'unit': 'VNĐ'}",,,6.0,11.0,Sổ đỏ/ Sổ hồng,Cơ bản,,5.0,True,,18000000000.0,Gia Lâm
